"date","city","price_index","study_permit_inflow_proxy","housing_starts","policy_rate","year","month","log_price_index","policy_rate_z","study_permit_inflow_proxy_z","housing_starts_z"
2024-01-01,"Toronto",114.6,6475,49.112,5,2024,1,4.74144780428064,1.87760201812542,2.13143470083623,2.62725258906287
2024-02-01,"Toronto",114.5,3115,57.342,5,2024,2,4.74057482299429,1.87760201812542,0.704391522524886,3.185665114391
2024-03-01,"Toronto",114.5,4860,42.221,5,2024,3,4.74057482299429,1.87760201812542,1.44551960173718,2.1596923567377
2024-04-01,"Toronto",114.5,9000,37.316,5,2024,4,4.74057482299429,1.87760201812542,3.20384066072794,1.82688391971042
2024-05-01,"Toronto",114.5,3800,54.39,5,2024,5,4.74057482299429,1.87760201812542,0.995321456198479,2.98536939449201
2024-06-01,"Toronto",114.3,3555,34.424,4.7875,2024,6,4.73882657080077,1.75215778982583,0.89126622444661,1.6306592510289
2024-07-01,"Toronto",114.5,3540,65.143,4.69565217391304,2024,7,4.74057482299429,1.6979376502283,0.884895495972006,3.7149696235143
2024-08-01,"Toronto",114.6,11225,24.783,4.5,2024,8,4.74144780428064,1.58243912800873,4.14883205112756,0.976509171236852
2024-09-01,"Toronto",114.6,5120,19.753,4.28571428571429,2024,9,4.74144780428064,1.45594074653016,1.55594556196365,0.635219377506536
2024-10-01,"Toronto",113.2,3500,28.821,4.1195652173913,2024,10,4.72915616576908,1.35785866813734,0.867906886706394,1.25049091817185
2024-11-01,"Toronto",113.5,3300,26.31,3.75,2024,11,4.73180283692146,1.1396947928337,0.782963840378338,1.08011742472118
2024-12-01,"Toronto",113.1,5335,12.078,3.43181818181818,2024,12,4.72827238312207,0.951863862759449,1.64725933676631,0.114464075939901
